1000000 5 0.3 10000
259027 559027 73762 56747 51437 
45590 208308 175815 224697 345590 
278219 46711 33201 578219 63650 
54441 225396 182140 183582 354441 
273510 573510 26336 59202 67442 
330587 9926 12072 630587 16828 
224200 524200 93891 51736 105973 
184295 71897 104829 154684 484295 
303446 37145 19899 603446 36064 
186424 111610 99461 486424 116081 
348367 753 648367 1307 1206 
205244 86329 129603 73580 505244 
155689 455689 142785 124231 121606 
231963 55941 117732 62401 531963 
172813 162932 472813 118495 72947 
158252 117173 458252 150555 115768 
223354 67186 523354 64737 121369 
221288 63220 103488 521288 90716 
205502 62536 109494 505502 116966 
345148 4400 2478 2826 645148 
342329 5478 642329 4467 5397 
328769 628769 11577 15774 15111 
318420 618420 18750 18438 25972 
261761 561761 28598 82678 65202 
41220 210586 341220 189638 217336 
132914 133221 184797 116154 432914 
161306 87330 461306 156347 133711 
70309 137193 204645 217544 370309 
133289 152897 140376 140149 433289 
256243 70247 69739 556243 47528 
280791 40806 580791 46484 51128 
321991 21792 621991 14740 19486 
195557 121073 72742 495557 115071 
328560 14637 628560 14845 13398 
117894 131979 182548 149685 417894 
9188 309188 231706 226907 223011 
116427 192980 111988 416427 162178 
160324 460324 81458 119119 178775 
115596 415596 157065 145969 165774 
127094 427094 158359 128566 158887 
243606 543606 99812 31090 81886 
141711 441711 133882 95294 187402 
80875 217740 175266 145244 380875 
9893 309893 232391 184433 263390 
218445 84473 123107 55530 518445 
24366 236476 232323 182469 324366 
200993 106592 75099 500993 116323 
325523 14024 18051 625523 16879 
100681 144974 196699 156965 400681 
234329 83942 534329 51773 95627 
316485 21383 17669 27978 616485 
332120 9659 10279 15822 632120 
31723 331723 201064 245058 190432 
194806 494806 66633 113864 129891 
11810 311810 200710 236646 239024 
12683 209790 225066 239778 312683 
163647 215392 99453 57861 463647 
69825 196283 206748 157319 369825 
173501 87920 183027 82051 473501 
343178 4362 643178 5854 3428 
283087 43867 43318 46641 583087 
212994 126613 79203 68196 512994 
137723 437723 159072 149678 115804 
153633 453633 208272 118886 65576 
151115 172205 106533 119032 451115 
314763 28124 24271 18079 614763 
136575 176848 120783 129219 436575 
264965 41365 57192 564965 71513 
165221 465221 131139 98208 140211 
53697 242969 177265 353697 172372 
70471 370471 243404 150673 164981 
63009 188601 156248 229133 363009 
15943 315943 234971 253200 179943 
278206 50512 36931 56145 578206 
81708 149965 381708 198020 188599 
188852 84041 149303 88952 488852 
324628 17409 624628 16351 16984 
225002 59882 81545 108569 525002 
158664 105086 184664 92922 458664 
293438 45619 593438 31611 35894 
253960 49352 75362 67366 553960 
127691 427691 147744 145693 151181 
136530 219600 116965 436530 90375 
134225 131794 125161 434225 174595 
242729 74426 57888 82228 542729 
56552 223163 356552 208138 155595 
123704 102445 218887 423704 131260 
116559 203554 124969 416559 138359 
150229 121647 450229 104009 173886 
314879 34595 13690 614879 21957 
304296 33266 31856 604296 26286 
220110 87664 520110 94504 77612 
324284 624284 11678 23048 16706 
292571 51971 45404 592571 17483 
194737 110559 494737 103708 96259 
297171 28625 597171 42862 34171 
151240 120787 451240 135588 141145 
315670 23000 21433 24227 615670 
324010 14887 624010 13552 23541 
122031 98625 422031 218161 139152 
185779 98724 89606 140112 485779 
348292 1143 648292 752 1521 
15052 226914 315052 200105 242877 
237926 69107 100584 54457 537926 
274205 41231 574205 62646 47713 
340860 4050 6425 640860 7805 
121492 153217 421492 180064 123735 
31554 181452 331554 232765 222675 
115697 191309 152412 124885 415697 
259855 56235 559855 54267 69788 
100908 163101 203745 400908 131338 
96590 396590 136986 120193 249641 
5473 305473 230171 233453 225430 
147658 110765 447658 134967 158952 
260762 63709 560762 57676 57091 
180429 480429 189877 77136 72129 
247110 37103 74934 93743 547110 
26998 326998 199634 276559 169811 
318522 17325 20784 618522 24847 
298016 27496 42670 33802 598016 
207706 92146 122927 507706 69515 
5710 305710 193608 247727 247245 
169256 111571 173717 76200 469256 
336718 636718 9662 8679 8223 
31496 331496 171759 227723 237526 
214522 77204 110440 83312 514522 
214613 129125 55152 86497 514613 
251094 78825 52254 66733 551094 
262103 60637 562103 38667 76490 
241690 88769 541690 64753 63098 
121002 167541 421002 147148 143307 
5685 207702 305685 229328 251600 
246543 80272 38993 87649 546543 
342969 3490 5997 4575 642969 
233621 90750 50069 91939 533621 
5371 240020 220120 229118 305371 
40807 212056 204430 340807 201900 
247789 75690 547789 45131 83601 
17038 227952 205425 232547 317038 
258365 39884 85376 58010 558365 
75669 375669 231134 125756 191772 
248100 90287 548100 51800 61713 
61886 154796 180359 361886 241073 
23588 225257 218358 209209 323588 
248123 60802 61186 81766 548123 
225090 525090 36684 114983 98153 
230894 38137 530894 104651 95424 
56902 200553 198870 356902 186773 
146434 446434 165074 158115 83943 
120124 420124 159532 188444 111776 
156692 456692 137870 94200 154546 
26388 212794 206776 227654 326388 
137871 218170 129699 76389 437871 
183712 483712 119452 89433 123691 
313608 18950 27436 26398 613608 
143727 115394 84143 213009 443727 
334284 9164 13092 634284 9176 
163439 142994 463439 121227 108901 
160200 130039 141818 107743 460200 
328963 628963 23787 7478 10809 
195011 495011 109016 112428 88534 
131108 147554 161341 431108 128889 
313364 613364 24230 25238 23804 
255884 52537 555884 58599 77096 
153099 89984 198446 453099 105372 
277177 24020 58167 577177 63459 
152478 104244 132772 452478 158028 
320547 18096 620547 13805 27005 
208718 508718 117698 85115 79751 
317585 23174 18590 23066 617585 
18160 196428 318160 218246 249006 
272420 60605 60627 33928 572420 
37129 204532 198204 337129 223006 
41598 260372 150374 206058 341598 
30196 179193 330196 237618 222797 
224556 38047 524556 103571 109270 
183180 95931 483180 142156 95553 
286450 53846 586450 43569 29685 
198351 87922 498351 122220 93156 
126738 140067 426738 159893 146564 
120672 125605 420672 205726 127325 
176775 476775 85846 141041 119563 
227368 91479 52195 527368 101590 
95672 395672 194455 186627 127574 
327217 16343 16405 627217 12818 
156993 158965 456993 136129 90920 
127807 427807 215067 102168 127151 
27596 250401 327596 207983 186424 
324437 14674 20885 624437 15567 
135987 140550 117157 435987 170319 
60370 360370 217987 165271 196002 
290591 32620 590591 34175 52023 
319116 20767 20051 20950 619116 
25106 325106 219571 239145 191072 
233788 533788 96380 51684 84360 
216337 516337 138824 73080 55422 
169218 469218 117523 143530 100511 
92608 193016 392608 150649 171119 
272181 572181 49731 44161 61746 
98792 398792 172423 196061 133932 
188913 63978 147771 110425 488913 
252827 552827 87829 55040 51477 
156137 157070 132557 98099 456137 
66952 211074 164712 366952 190310 
125197 425197 84055 186793 178758 
303822 34878 29039 603822 28439 
338421 7780 8512 6866 638421 
75032 375032 165993 179474 204469 
32436 190246 229005 332436 215877 
255751 55964 555751 59155 73379 
221651 521651 109878 78926 67894 
21411 234085 321411 219923 203170 
298308 24065 47655 31664 598308 
27282 226350 211048 208038 327282 
49952 349952 195578 188846 215672 
215643 95549 515643 78596 94569 
205345 505345 149726 90602 48982 
220157 112925 58475 520157 88286 
140018 119775 440018 184661 115528 
219010 83164 97720 81096 519010 
304400 35918 23250 32032 604400 
248104 74476 548104 85153 44163 
203080 77158 503080 102508 114174 
51786 212064 351786 209272 175092 
237715 113172 537715 57426 53972 
216139 40317 84629 142776 516139 
127840 170482 427840 140967 132871 
247494 71367 547494 63628 70017 
83538 199951 160422 383538 172551 
291317 591317 34959 39902 42505 
38957 213731 338957 198051 210304 
307837 32595 27685 24046 607837 
306361 24718 606361 36998 25562 
8957 247352 193224 308957 241510 
152212 452212 116480 157439 121657 
262048 60504 50536 562048 64864 
235040 77770 81945 70205 535040 
128821 159771 428821 128684 153903 
315351 615351 20896 30723 17679 
82914 164579 200026 382914 169567 
231225 107555 531225 89014 40981 
133457 433457 141866 60640 230580 
14981 222092 314981 228069 219877 
2564 302564 223485 267735 203652 
108222 248196 94498 140862 408222 
204984 115105 83520 91407 504984 
138222 99261 184638 139657 438222 
289134 589134 39150 51420 31162 
49376 349376 224322 195588 181338 
231853 100049 84625 531853 51620 
267375 52717 61027 51506 567375 
212109 113776 512109 90217 71789 
138127 226731 72629 124386 438127 
213417 102107 85667 85392 513417 
88693 388693 178166 211409 133039 
276356 63848 39022 576356 44418 
278758 578758 61400 29393 51691 
325370 17207 17262 625370 14791 
325343 19511 19151 10652 625343 
99957 164904 126618 399957 208564 
3723 303723 246142 214793 231619 
143596 443596 93765 120613 198430 
114979 172565 106184 414979 191293 
240415 37493 91601 540415 90076 
292487 592487 43353 40602 31071 
333212 16717 10225 633212 6634 
55380 182408 251547 355380 155285 
174921 146061 474921 114068 90029 
74771 182307 205665 162486 374771 
274217 574217 51609 58119 41838 
82690 164994 168196 382690 201430 
48152 348152 233057 189291 181348 
210396 510396 102029 78628 98551 
171064 471064 157726 93597 106549 
293293 46068 29249 38097 593293 
18282 226420 247848 318282 189168 
113621 140191 184290 148277 413621 
237902 102296 59913 537902 61987 
101165 190492 145702 401165 161476 
86216 188385 151752 187431 386216 
208977 119146 508977 83271 79629 
137792 153028 437792 147616 123772 
228773 51923 100248 90283 528773 
161866 137507 144655 94106 461866 
138926 438926 184403 141110 96635 
263990 43812 563990 61176 67032 
143568 443568 137291 129112 146461 
22370 322370 257872 196068 201320 
60424 218531 179243 360424 181378 
331142 12808 9369 631142 15539 
143310 132512 122107 443310 158761 
265192 565192 87584 31072 50960 
7531 226341 307531 257850 200747 
111315 411315 104872 211082 161416 
31141 188067 246187 203464 331141 
14491 314491 147125 267718 256175 
170275 141401 470275 142690 75359 
91891 189424 186593 391891 140201 
323403 623403 21768 18177 13249 
193050 91896 111387 110617 493050 
211000 90447 109059 78494 511000 
120379 155321 420379 113410 190511 
230285 80427 77961 530285 81042 
118409 126348 418409 146139 190695 
71546 191668 176337 371546 188903 
327447 18485 12842 627447 13779 
75526 192241 171063 185644 375526 
200113 113633 85267 500113 100874 
48211 187226 217044 199308 348211 
301960 23671 601960 35564 36845 
28783 328783 195129 225423 221882 
218828 518828 100357 61698 100289 
114325 161032 188694 414325 121624 
269299 41521 60757 569299 59124 
308647 608647 17247 26932 38527 
314467 614467 23303 21047 26716 
176651 79976 158192 476651 108530 
288128 52555 588128 28537 42652 
277934 79921 29838 577934 34373 
170233 470233 78517 130380 150637 
217403 116985 66540 517403 81669 
336194 5733 9775 636194 12104 
85176 170807 385176 203705 155136 
291293 50485 30302 591293 36627 
87718 153602 226140 387718 144822 
114742 216282 112834 141400 414742 
292916 40551 592916 33186 40431 
69389 199873 190363 170986 369389 
183971 67488 137814 483971 126756 
26311 181720 240519 225139 326311 
134963 141451 99111 189512 434963 
286458 36124 57066 586458 33894 
251362 63040 76206 551362 58030 
225269 78302 93907 77253 525269 
118082 93518 418082 227564 142754 
44406 207123 344406 181237 222828 
318119 18309 618119 21934 23519 
206292 506292 70720 91451 125245 
187489 132882 124051 68089 487489 
245379 55308 545379 85628 68306 
276408 35379 61859 49946 576408 
135915 435915 91894 198284 137992 
259919 72632 74303 559919 33227 
71282 371282 201891 165455 190090 
24751 324751 219813 241202 189483 
279811 55641 66729 579811 18008 
41172 224440 219084 341172 174132 
296463 596463 37165 27543 42366 
204943 83348 68071 504943 138695 
349524 649524 346 361 245 
57847 157792 357847 208414 218100 
277029 577029 43755 40878 61309 
61390 172519 361390 209290 195411 
320573 16053 24766 18035 620573 
25646 325646 230591 221055 197062 
307523 607523 30856 21577 32521 
19150 219355 226413 319150 215932 
82215 151147 207806 176617 382215 
326262 12902 19678 14896 626262 
259059 55497 49694 76691 559059 
172398 127736 472398 109311 118157 
333264 11982 633264 9424 12066 
61436 197850 181052 198226 361436 
266145 70579 46508 50623 566145 
182792 92429 141733 482792 100254 
177774 90148 477774 88896 165408 
200485 500485 110690 87611 100729 
221794 31138 521794 76339 148935 
348657 960 872 648657 854 
191116 491116 111906 96201 109661 
10264 248857 225949 204666 310264 
185330 106392 485330 91694 131254 
136105 193221 130778 103791 436105 
304506 29166 23728 38094 604506 
192785 492785 74868 104920 134642 
208035 52487 53342 508035 178101 
217589 120079 72944 71799 517589 
156247 140867 134492 456247 112147 
324755 20671 624755 15607 14212 
210650 122859 61719 510650 94122 
115942 198207 132881 415942 137028 
318467 618467 12758 25821 24487 
153050 453050 185232 102516 106152 
349133 649133 397 757 580 
347681 1792 647681 1693 1153 
315197 615197 24794 23644 21168 
259458 51152 53585 559458 76347 
161103 135181 461103 142839 99774 
280541 580541 38891 67562 32465 
308863 27900 608863 27838 26536 
129297 429297 194163 126118 121125 
277148 45007 63492 577148 37205 
147667 163668 122977 447667 118021 
309845 609845 21836 29056 29418 
162328 137764 95436 462328 142144 
110179 410179 170139 190152 119351 
318071 20933 20093 618071 22832 
81111 381111 144898 174603 218277 
92291 392291 154423 181602 179393 
337113 637113 8565 6770 10439 
230980 107705 68420 530980 61915 
191906 146018 87120 491906 83050 
286026 44051 59033 586026 24864 
313168 613168 24081 24902 24681 
121316 166672 102172 188524 421316 
261178 52179 58466 561178 66999 
