1000000 5 1.0 10000
177400 561200 20200 63200 178000 
21000 176000 512400 214800 75800 
280000 265600 340400 29200 84800 
65200 221400 264400 250800 198200 
197000 183000 287000 68000 265000 
178400 134800 94800 526600 65400 
23800 109200 357000 148400 361600 
225000 264200 113600 324600 72600 
187600 19200 104000 76400 612800 
175800 146200 445600 73000 159400 
22200 536800 124600 227200 89200 
283600 259200 22200 358000 77000 
143600 189800 542000 48000 76600 
154600 553600 74400 24400 193000 
112400 217600 257200 217000 195800 
174400 417400 152000 139600 116600 
75200 279800 301000 120400 223600 
72800 47000 133400 559800 187000 
199400 284000 69800 197000 249800 
134000 205400 170600 24000 466000 
21400 357200 155600 103000 362800 
105200 81800 307800 300000 205200 
161800 130400 32000 292600 383200 
24800 192000 101400 143400 538400 
20200 179600 167000 546200 87000 
80200 89400 24800 577400 228200 
173200 40400 198400 502800 85200 
80800 216800 135800 95200 471400 
284000 268400 90800 21600 335200 
209000 198200 279400 291600 21800 
29200 280000 340400 84800 265600 
96000 502000 73000 129600 199400 
254400 202200 72000 211600 259800 
25000 505000 70800 185400 213800 
204000 450600 67600 125400 152400 
174600 80400 506800 28000 210200 
228400 128600 100600 244000 298400 
77400 219600 107800 286600 308600 
122000 47600 172200 454000 204200 
169200 634400 62400 28800 105200 
30200 173600 369800 279200 147200 
167200 100000 470000 63600 199200 
195800 217600 257200 112400 217000 
119600 30600 491800 193600 164400 
87400 192200 157400 434400 128600 
77800 660600 145800 21600 94200 
250800 65200 198200 221400 264400 
98000 146000 343800 328600 83600 
189000 168600 21400 494000 127000 
199200 22600 183600 64200 530400 
98800 198600 157000 474400 71200 
167800 96000 62200 488800 185200 
147600 88400 594200 120600 49200 
195400 293200 86800 325000 99600 
69000 110200 158600 190400 471800 
174400 168000 148600 440600 68400 
315600 390800 168000 21600 104000 
133200 343600 278200 85400 159600 
211200 208200 211000 255200 114400 
200400 454000 143400 168600 33600 
310600 116400 395800 27200 150000 
89400 162800 75600 193800 478400 
273400 175000 328000 37200 186400 
91600 225200 339000 20800 323400 
135800 216800 95200 80800 471400 
73000 79600 298600 298600 250200 
258800 161600 42200 288800 248600 
265600 256800 22600 131400 323600 
167800 41800 121000 500000 169400 
158800 171000 153200 52800 464200 
19200 175800 201400 68000 535600 
225000 296400 82400 293400 102800 
166200 480200 176200 157400 20000 
30600 119600 491800 193600 164400 
152400 67600 204000 450600 125400 
198400 65800 191000 30400 514400 
154400 134200 198600 439600 73200 
29200 251600 150400 268200 300600 
88400 49200 147600 594200 120600 
181200 118200 149800 74000 476800 
136800 614600 55000 160000 33600 
289800 33800 197600 136800 342000 
156800 190800 467000 162800 22600 
40400 173200 502800 198400 85200 
192200 157400 434400 87400 128600 
56400 501000 161400 155400 125800 
25200 186800 339000 348400 100600 
67400 26600 207800 581200 117000 
106800 253200 197200 248600 194200 
333400 410400 111000 122000 23200 
174600 210200 28000 506800 80400 
225200 339000 20800 91600 323400 
25600 259200 324000 243200 148000 
156800 190800 22600 467000 162800 
183000 88400 565600 140400 22600 
30000 145800 171400 298200 354600 
286600 105200 136800 370200 101200 
81800 221000 215400 263400 218400 
125400 152400 204000 67600 450600 
86200 285000 328800 218200 81800 
95200 135800 471400 216800 80800 
256800 162200 112200 150800 318000 
166400 486400 72400 64000 210800 
94200 61000 182400 73800 588600 
258400 77600 125200 221400 317400 
110000 332400 315800 216600 25200 
80800 471400 135800 95200 216800 
155600 226800 496200 27600 93800 
162800 75600 478400 89400 193800 
120600 147600 49200 594200 88400 
155600 357200 362800 21400 103000 
177600 173600 461600 152400 34800 
202400 270000 77800 263800 186000 
286600 308600 219600 107800 77400 
132800 30200 229400 292800 314800 
60800 77800 110800 539800 210800 
192200 128600 434400 87400 157400 
147200 369800 30200 173600 279200 
194600 361400 39600 121000 283400 
34200 181200 106800 328800 349000 
183200 86800 130600 554000 45400 
229000 28400 126000 308000 308600 
92000 196200 165800 21000 525000 
167800 500000 121000 41800 169400 
93800 27600 496200 155600 226800 
81800 604800 77800 25000 210600 
78600 55400 174200 164400 527400 
233800 225200 126400 96800 317800 
167800 500000 41800 121000 169400 
193600 119600 30600 491800 164400 
197600 136800 289800 33800 342000 
158800 123600 22600 607400 87600 
168600 21400 189000 494000 127000 
157400 20000 480200 176200 166200 
145400 54600 471000 156600 172400 
109400 420800 103000 29600 337200 
116600 174400 417400 152000 139600 
172000 108800 490400 27200 201600 
162200 318000 112200 256800 150800 
349600 97400 360400 35600 157000 
162200 508000 55600 84400 189800 
249800 131400 106000 358000 154800 
179800 451800 154000 67800 146600 
101600 380600 171800 314000 32000 
213800 25000 505000 70800 185400 
209000 21800 291600 279400 198200 
268200 150400 300600 29200 251600 
72400 210800 166400 486400 64000 
229200 62200 154800 46600 507200 
103000 211800 282200 322000 81000 
22600 88400 183000 140400 565600 
136800 101200 370200 105200 286600 
221000 218400 81800 263400 215400 
73000 298600 79600 250200 298600 
249800 197000 199400 284000 69800 
32400 99200 308200 371600 188600 
135600 27400 231400 209200 396400 
210800 72400 166400 486400 64000 
93000 240400 301400 323000 42200 
177400 20200 178000 561200 63200 
152400 67600 125400 204000 450600 
155600 27600 226800 93800 496200 
32000 314000 380600 101600 171800 
98800 474400 198600 157000 71200 
35600 306800 144400 258000 255200 
97200 385600 323600 28800 164800 
22600 64200 199200 530400 183600 
233600 307200 267600 80600 111000 
253000 325400 36600 138000 247000 
24800 404400 165200 316400 89200 
273200 200800 18800 275800 231400 
234400 27800 301000 104800 332000 
168600 143400 454000 33600 200400 
264600 32400 278200 112000 312800 
165200 404400 89200 316400 24800 
255200 144400 35600 258000 306800 
176000 186200 96000 486200 55600 
208200 255200 211200 211000 114400 
221400 258400 125200 317400 77600 
200200 124400 449000 73600 152800 
101600 314000 171800 32000 380600 
110200 190400 471800 69000 158600 
22200 259200 77000 358000 283600 
95200 157400 142000 170800 434600 
138000 325400 247000 253000 36600 
250200 73000 79600 298600 298600 
32000 383200 161800 130400 292600 
96000 176000 486200 55600 186200 
70000 236400 288200 117800 287600 
185200 96000 488800 167800 62200 
167800 169400 41800 500000 121000 
228200 80200 577400 24800 89400 
206000 151200 34800 51600 556400 
106000 154800 131400 249800 358000 
157000 349600 360400 35600 97400 
149400 220200 109000 488800 32600 
113600 72600 324600 225000 264200 
33800 534800 78800 227400 125200 
49200 269400 116800 301800 262800 
240400 42200 301400 323000 93000 
24800 192000 101400 143400 538400 
189000 127000 21400 168600 494000 
104000 168000 390800 21600 315600 
305800 91000 26200 335800 241200 
97200 385600 164800 28800 323600 
339000 25200 100600 186800 348400 
174400 116600 152000 417400 139600 
177000 469200 184400 45400 124000 
134400 440200 152000 189000 84400 
292600 383200 32000 161800 130400 
100600 25200 186800 348400 339000 
229200 154800 507200 46600 62200 
24800 165200 89200 316400 404400 
221200 286200 284600 78400 129600 
367000 29400 124000 375200 104400 
152000 84400 134400 440200 189000 
193600 168000 514600 65000 58800 
80600 233600 267600 111000 307200 
29000 163000 93600 354600 359800 
72600 587800 198600 21200 119800 
33600 136800 55000 614600 160000 
35600 497200 74600 210000 182600 
40400 198400 502800 173200 85200 
221400 258400 317400 125200 77600 
32600 220200 109000 488800 149400 
72400 123000 251400 314800 238400 
26800 87200 548400 101200 236400 
88400 22600 140400 565600 183000 
46200 508400 110400 129600 205400 
150000 27200 310600 395800 116400 
112400 195800 217000 217600 257200 
173600 279200 30200 369800 147200 
164800 28800 97200 385600 323600 
18800 218600 79600 559800 123200 
112200 256800 318000 162200 150800 
144800 177000 147400 82200 448600 
211600 303200 289000 117200 79000 
167600 182200 231000 236000 183200 
117400 181000 299400 378200 24000 
21400 362800 103000 357200 155600 
293400 102800 82400 225000 296400 
24800 577400 80200 89400 228200 
279200 30200 173600 369800 147200 
245800 287600 277400 121200 68000 
124000 469200 177000 45400 184400 
73800 182400 94200 588600 61000 
104000 612800 19200 187600 76400 
145400 172400 471000 54600 156600 
70800 505000 25000 185400 213800 
274000 132200 326600 239200 28000 
131000 234800 226400 118600 289200 
190600 502200 104000 22000 181200 
103000 337200 420800 29600 109400 
116600 393200 244800 32000 213400 
68400 174400 168000 440600 148600 
190800 127000 219200 26800 436200 
176000 486200 96000 55600 186200 
208200 619800 73600 18400 80000 
166200 480200 20000 176200 157400 
104800 332000 301000 27800 234400 
218600 131800 114200 308400 227000 
29000 163000 93600 354600 359800 
219400 40600 146600 55800 537600 
62200 185200 167800 96000 488800 
116800 301800 49200 269400 262800 
32000 380600 314000 171800 101600 
227000 218600 114200 308400 131800 
264600 220200 266000 187800 61400 
207800 581200 26600 117000 67400 
108800 192000 71000 566000 62200 
217000 217600 112400 195800 257200 
87600 607400 158800 123600 22600 
310600 395800 116400 150000 27200 
241200 335800 91000 26200 305800 
24800 80200 228200 577400 89400 
113000 304000 217800 249000 116200 
97400 349600 35600 157000 360400 
263800 270000 77800 186000 202400 
22600 183000 565600 88400 140400 
199400 73000 96000 129600 502000 
86200 328800 218200 285000 81800 
70000 236400 288200 117800 287600 
197200 174200 90600 258000 280000 
170200 115800 43600 484600 185800 
150800 310200 91200 287800 160000 
161400 56400 125800 155400 501000 
103000 378400 115800 28200 374600 
163600 464600 64600 126800 180400 
308400 25000 80400 258200 328000 
154400 439600 73200 134200 198600 
193800 75600 162800 89400 478400 
311800 23800 87600 251600 325200 
24400 274600 204600 283000 213400 
61400 59000 538400 170200 171000 
289000 117200 211600 303200 79000 
48000 76600 189800 143600 542000 
193600 164400 119600 491800 30600 
110400 46200 129600 508400 205400 
195400 86800 293200 325000 99600 
112400 217000 195800 257200 217600 
226400 131000 289200 118600 234800 
104000 76400 612800 19200 187600 
167800 96000 488800 185200 62200 
198400 65800 514400 30400 191000 
248600 106800 194200 253200 197200 
33200 285600 208400 213000 259800 
234200 233400 230600 267400 34400 
150600 435400 130200 186000 97800 
138000 325400 253000 36600 247000 
258000 280000 90600 174200 197200 
123200 79600 218600 18800 559800 
151200 51600 556400 34800 206000 
124600 227200 89200 22200 536800 
153200 26600 171200 181600 467400 
201400 535600 175800 68000 19200 
62200 167800 185200 488800 96000 
181600 467400 153200 171200 26600 
20200 550000 62400 185000 182400 
149400 58000 446200 188400 158000 
91600 225200 323400 339000 20800 
119000 164600 454400 85400 176600 
45400 469200 177000 184400 124000 
158600 69000 471800 110200 190400 
130200 97800 435400 186000 150600 
61600 481800 119000 183600 154000 
189800 105000 78400 470800 156000 
50000 200000 445200 171800 133000 
289800 376600 150000 158000 25600 
113600 225000 72600 264200 324600 
301400 240400 42200 93000 323000 
87200 548400 101200 236400 26800 
188600 308200 32400 371600 99200 
32400 371600 308200 99200 188600 
296400 303200 250800 23600 126000 
293400 82400 296400 102800 225000 
29200 268200 150400 300600 251600 
311800 23800 251600 87600 325200 
24800 577000 141000 52000 205200 
142000 95200 157400 434600 170800 
50400 518600 208800 86400 135800 
203000 341000 136200 34000 285800 
248600 161600 258800 42200 288800 
80400 210200 174600 28000 506800 
74400 154600 193000 24400 553600 
80600 267600 307200 233600 111000 
255200 144400 258000 306800 35600 
51600 556400 34800 206000 151200 
33800 337400 103400 270000 255400 
72000 259800 211600 254400 202200 
61000 588600 94200 182400 73800 
191600 501000 69600 177200 60600 
136800 101200 370200 286600 105200 
124000 367000 375200 104400 29400 
80400 328000 308400 258200 25000 
161800 130400 383200 32000 292600 
63000 164400 179200 146400 447000 
199400 502000 96000 73000 129600 
46600 229200 154800 62200 507200 
121000 39600 194600 361400 283400 
354600 359800 163000 29000 93600 
199200 64200 183600 22600 530400 
233400 34400 234200 267400 230600 
110200 471800 69000 158600 190400 
91400 266400 179000 202000 261200 
86400 222400 68200 110000 513000 
97400 157000 360400 349600 35600 
26200 207600 140600 516200 109400 
146600 55800 537600 40600 219400 
25000 80400 308400 328000 258200 
27200 559000 69200 219600 125000 
226800 155600 496200 27600 93800 
80800 216800 95200 135800 471400 
161800 292600 383200 130400 32000 
91000 293600 239200 240600 135600 
55600 508000 84400 189800 162200 
206400 151000 488200 70800 83600 
77400 107800 308600 286600 219600 
26800 190800 127000 219200 436200 
125200 317400 77600 258400 221400 
21000 176000 75800 214800 512400 
33600 200400 168600 454000 143400 
138600 110800 479000 51600 220000 
152400 125400 204000 450600 67600 
22200 124600 89200 536800 227200 
28200 103000 378400 374600 115800 
185600 198600 521800 24200 69800 
76400 19200 187600 104000 612800 
145800 660600 94200 77800 21600 
